dataset,trial,alpha,beta,epoch,loss,val_accuracy
cifar100,1,0.9,0.4,81,4.6052,0.01
cifar100,1,0.9,0.4,82,4.6052,0.01
cifar100,1,0.9,0.4,83,4.6052,0.01
cifar100,1,0.9,0.4,84,4.6052,0.01
cifar100,1,0.9,0.4,85,4.6052,0.01
cifar100,1,0.9,0.4,86,4.6052,0.01
cifar100,1,0.9,0.4,87,4.6052,0.01
cifar100,1,0.9,0.4,88,4.6052,0.01
cifar100,1,0.9,0.4,89,4.6052,0.01
cifar100,1,0.9,0.4,90,4.6052,0.01
cifar100,1,0.9,0.4,91,4.6052,0.01
cifar100,1,0.9,0.4,92,4.6052,0.01
cifar100,1,0.9,0.4,93,4.6052,0.01
cifar100,1,0.9,0.4,94,4.6052,0.01
cifar100,1,0.9,0.4,95,4.6052,0.01
cifar100,1,0.9,0.4,96,4.6052,0.01
cifar100,1,0.9,0.4,97,4.6052,0.01
cifar100,1,0.9,0.4,98,4.6052,0.01
cifar100,1,0.9,0.4,99,4.6052,0.01
cifar100,1,0.9,0.4,100,4.6052,0.01
cifar100,1,0.9,0.4,101,4.6052,0.01
cifar100,1,0.9,0.4,102,4.6052,0.01
cifar100,1,0.9,0.4,103,4.6052,0.01
cifar100,1,0.9,0.4,104,4.6052,0.01
cifar100,1,0.9,0.4,105,4.6052,0.01
cifar100,1,0.9,0.4,106,4.6052,0.01
cifar100,1,0.9,0.4,107,4.6052,0.01
cifar100,1,0.9,0.4,108,4.6052,0.01
cifar100,1,0.9,0.4,109,4.6052,0.01
cifar100,1,0.9,0.4,110,4.6052,0.01
cifar100,1,0.9,0.4,111,4.6052,0.01
cifar100,1,0.9,0.4,112,4.6052,0.01
cifar100,1,0.9,0.4,113,4.6052,0.01
cifar100,1,0.9,0.4,114,4.6052,0.01
cifar100,1,0.9,0.4,115,4.6052,0.01
cifar100,1,0.9,0.4,116,4.6052,0.01
cifar100,1,0.9,0.4,117,4.6052,0.01
cifar100,1,0.9,0.4,118,4.6052,0.01
cifar100,1,0.9,0.4,119,4.6052,0.01
cifar100,1,0.9,0.4,120,4.6052,0.01
cifar100,1,0.9,0.4,121,4.6052,0.01
cifar100,1,0.9,0.4,122,4.6052,0.01
cifar100,1,0.9,0.4,123,4.6052,0.01
cifar100,1,0.9,0.4,124,4.6052,0.01
cifar100,1,0.9,0.4,125,4.6052,0.01
cifar100,1,0.9,0.4,126,4.6052,0.01
cifar100,1,0.9,0.4,127,4.6052,0.01
cifar100,1,0.9,0.4,128,4.6052,0.01
cifar100,1,0.9,0.4,129,4.6052,0.01
cifar100,1,0.9,0.4,130,4.6052,0.01
cifar100,1,0.9,0.4,131,4.6052,0.01
cifar100,1,0.9,0.4,132,4.6052,0.01
cifar100,1,0.9,0.4,133,4.6052,0.01
cifar100,1,0.9,0.4,134,4.6052,0.01
cifar100,1,0.9,0.4,135,4.6052,0.01
cifar100,1,0.9,0.4,136,4.6052,0.01
cifar100,1,0.9,0.4,137,4.6052,0.01
cifar100,1,0.9,0.4,138,4.6052,0.01
cifar100,1,0.9,0.4,139,4.6052,0.01
cifar100,1,0.9,0.4,140,4.6052,0.01
cifar100,1,0.9,0.4,141,4.6052,0.01
cifar100,1,0.9,0.4,142,4.6052,0.01
cifar100,1,0.9,0.4,143,4.6052,0.01
cifar100,1,0.9,0.4,144,4.6052,0.01
cifar100,1,0.9,0.4,145,4.6052,0.01
cifar100,1,0.9,0.4,146,4.6052,0.01
cifar100,1,0.9,0.4,147,4.6052,0.01
cifar100,1,0.9,0.4,148,4.6052,0.01
cifar100,1,0.9,0.4,149,4.6052,0.01
cifar100,1,0.9,0.4,150,4.6052,0.01
cifar100,1,0.9,0.4,151,4.6052,0.01
cifar100,1,0.9,0.4,152,4.6052,0.01
cifar100,1,0.9,0.4,153,4.6052,0.01
cifar100,1,0.9,0.4,154,4.6052,0.01
cifar100,1,0.9,0.4,155,4.6052,0.01
cifar100,1,0.9,0.4,156,4.6052,0.01
cifar100,1,0.9,0.4,157,4.6052,0.01
cifar100,1,0.9,0.4,158,4.6052,0.01
cifar100,1,0.9,0.4,159,4.6052,0.01
cifar100,1,0.9,0.4,160,4.6052,0.01
cifar100,1,0.9,0.4,161,4.6052,0.01
cifar100,1,0.9,0.4,162,4.6052,0.01
cifar100,1,0.9,0.4,163,4.6052,0.01
cifar100,1,0.9,0.4,164,4.6052,0.01
cifar100,1,0.9,0.4,165,4.6052,0.01
cifar100,1,0.9,0.4,166,4.6052,0.01
cifar100,1,0.9,0.4,167,4.6052,0.01
cifar100,1,0.9,0.4,168,4.6052,0.01
cifar100,1,0.9,0.4,169,4.6052,0.01
cifar100,1,0.9,0.4,170,4.6052,0.01
cifar100,1,0.9,0.4,171,4.6052,0.01
cifar100,1,0.9,0.4,172,4.6052,0.01
cifar100,1,0.9,0.4,173,4.6052,0.01
cifar100,1,0.9,0.4,174,4.6052,0.01
cifar100,1,0.9,0.4,175,4.6052,0.01
cifar100,1,0.9,0.4,176,4.6052,0.01
cifar100,1,0.9,0.4,177,4.6052,0.01
cifar100,1,0.9,0.4,178,4.6052,0.01
cifar100,1,0.9,0.4,179,4.6052,0.01
cifar100,1,0.9,0.4,180,4.6052,0.01
cifar100,1,0.9,0.4,181,4.6052,0.01
cifar100,1,0.9,0.4,182,4.6052,0.01
cifar100,1,0.9,0.4,183,4.6052,0.01
cifar100,1,0.9,0.4,184,4.6052,0.01
cifar100,1,0.9,0.4,185,4.6052,0.01
cifar100,1,0.9,0.4,186,4.6052,0.01
cifar100,1,0.9,0.4,187,4.6052,0.01
cifar100,1,0.9,0.4,188,4.6052,0.01
cifar100,1,0.9,0.4,189,4.6052,0.01
cifar100,1,0.9,0.4,190,4.6052,0.01
cifar100,1,0.9,0.4,191,4.6052,0.01
cifar100,1,0.9,0.4,192,4.6052,0.01
cifar100,1,0.9,0.4,193,4.6052,0.01
cifar100,1,0.9,0.4,194,4.6052,0.01
cifar100,1,0.9,0.4,195,4.6052,0.01
cifar100,1,0.9,0.4,196,4.6052,0.01
cifar100,1,0.9,0.4,197,4.6052,0.01
cifar100,1,0.9,0.4,198,4.6052,0.01
cifar100,1,0.9,0.4,199,4.6052,0.01
cifar100,1,0.9,0.4,200,4.6052,0.01
cifar100,1,0.4,0.2,1,4.6065,0.0138
cifar100,1,0.4,0.2,2,4.6055,0.0137
cifar100,1,0.4,0.2,3,4.6049,0.0138
cifar100,1,0.4,0.2,4,4.6048,0.0137
cifar100,1,0.4,0.2,5,4.6046,0.0131
cifar100,1,0.4,0.2,6,4.6045,0.0131
cifar100,1,0.4,0.2,7,4.6045,0.0124
cifar100,1,0.4,0.2,8,4.6045,0.0118
cifar100,1,0.4,0.2,9,4.6045,0.0115
cifar100,1,0.4,0.2,10,4.6045,0.0116
cifar100,1,0.4,0.2,11,4.6045,0.0106
cifar100,1,0.4,0.2,12,4.6045,0.0098
cifar100,1,0.4,0.2,13,4.6045,0.0091
cifar100,1,0.4,0.2,14,4.6046,0.0089
cifar100,1,0.4,0.2,15,4.6046,0.0096
cifar100,1,0.4,0.2,16,4.6046,0.0106
cifar100,1,0.4,0.2,17,4.6046,0.0106
cifar100,1,0.4,0.2,18,4.6046,0.0101
cifar100,1,0.4,0.2,19,4.6046,0.0105
cifar100,1,0.4,0.2,20,4.6046,0.0107
cifar100,1,0.4,0.2,21,4.6047,0.0107
cifar100,1,0.4,0.2,22,4.6047,0.0111
cifar100,1,0.4,0.2,23,4.6047,0.0112
cifar100,1,0.4,0.2,24,4.6047,0.0114
cifar100,1,0.4,0.2,25,4.6047,0.0111
cifar100,1,0.4,0.2,26,4.6047,0.0116
cifar100,1,0.4,0.2,27,4.6048,0.0114
cifar100,1,0.4,0.2,28,4.6048,0.0115
cifar100,1,0.4,0.2,29,4.6048,0.0122
cifar100,1,0.4,0.2,30,4.6048,0.0123
cifar100,1,0.4,0.2,31,4.6048,0.0131
cifar100,1,0.4,0.2,32,4.6048,0.0131
cifar100,1,0.4,0.2,33,4.6048,0.0128
cifar100,1,0.4,0.2,34,4.6048,0.0134
cifar100,1,0.4,0.2,35,4.6049,0.0137
cifar100,1,0.4,0.2,36,4.6049,0.014
cifar100,1,0.4,0.2,37,4.6049,0.0147
cifar100,1,0.4,0.2,38,4.6049,0.0151
cifar100,1,0.4,0.2,39,4.6049,0.0151
cifar100,1,0.4,0.2,40,4.6049,0.0157
cifar100,1,0.4,0.2,41,4.6049,0.0157
cifar100,1,0.4,0.2,42,4.6049,0.0156
cifar100,1,0.4,0.2,43,4.6049,0.017
cifar100,1,0.4,0.2,44,4.6049,0.0169
cifar100,1,0.4,0.2,45,4.6049,0.0166
cifar100,1,0.4,0.2,46,4.6049,0.0168
cifar100,1,0.4,0.2,47,4.6049,0.0166
cifar100,1,0.4,0.2,48,4.605,0.0169
cifar100,1,0.4,0.2,49,4.605,0.0167
cifar100,1,0.4,0.2,50,4.605,0.0171
cifar100,1,0.4,0.2,51,4.605,0.0177
cifar100,1,0.4,0.2,52,4.605,0.0181
cifar100,1,0.4,0.2,53,4.605,0.0181
cifar100,1,0.4,0.2,54,4.605,0.0185
cifar100,1,0.4,0.2,55,4.605,0.0181
cifar100,1,0.4,0.2,56,4.605,0.0179
cifar100,1,0.4,0.2,57,4.605,0.0183
cifar100,1,0.4,0.2,58,4.605,0.0183
cifar100,1,0.4,0.2,59,4.605,0.0172
cifar100,1,0.4,0.2,60,4.605,0.0164
cifar100,1,0.4,0.2,61,4.605,0.0161
cifar100,1,0.4,0.2,62,4.605,0.0158
cifar100,1,0.4,0.2,63,4.605,0.015
cifar100,1,0.4,0.2,64,4.605,0.0146
cifar100,1,0.4,0.2,65,4.605,0.0139
cifar100,1,0.4,0.2,66,4.605,0.0132
cifar100,1,0.4,0.2,67,4.605,0.013
cifar100,1,0.4,0.2,68,4.605,0.0118
cifar100,1,0.4,0.2,69,4.605,0.0118
cifar100,1,0.4,0.2,70,4.605,0.0118
cifar100,1,0.4,0.2,71,4.605,0.0114
cifar100,1,0.4,0.2,72,4.6051,0.011
cifar100,1,0.4,0.2,73,4.6051,0.0106
cifar100,1,0.4,0.2,74,4.6051,0.0104
cifar100,1,0.4,0.2,75,4.6051,0.0103
cifar100,1,0.4,0.2,76,4.6051,0.0102
cifar100,1,0.4,0.2,77,4.6051,0.0101
cifar100,1,0.4,0.2,78,4.6051,0.01
cifar100,1,0.4,0.2,79,4.6051,0.01
cifar100,1,0.4,0.2,80,4.6051,0.01
cifar100,1,0.4,0.2,81,4.6051,0.01
cifar100,1,0.4,0.2,82,4.6051,0.01
cifar100,1,0.4,0.2,83,4.6051,0.01
cifar100,1,0.4,0.2,84,4.6051,0.01
cifar100,1,0.4,0.2,85,4.6051,0.01
cifar100,1,0.4,0.2,86,4.6051,0.01
cifar100,1,0.4,0.2,87,4.6051,0.01
cifar100,1,0.4,0.2,88,4.6051,0.01
cifar100,1,0.4,0.2,89,4.6051,0.01
cifar100,1,0.4,0.2,90,4.6051,0.01
cifar100,1,0.4,0.2,91,4.6051,0.01
cifar100,1,0.4,0.2,92,4.6051,0.01
cifar100,1,0.4,0.2,93,4.6051,0.01
cifar100,1,0.4,0.2,94,4.6051,0.01
cifar100,1,0.4,0.2,95,4.6051,0.01
cifar100,1,0.4,0.2,96,4.6051,0.01
cifar100,1,0.4,0.2,97,4.6051,0.01
cifar100,1,0.4,0.2,98,4.6051,0.01
cifar100,1,0.4,0.2,99,4.6051,0.01
cifar100,1,0.4,0.2,100,4.6051,0.01
cifar100,1,0.4,0.2,101,4.6051,0.01
cifar100,1,0.4,0.2,102,4.6051,0.01
cifar100,1,0.4,0.2,103,4.6051,0.01
cifar100,1,0.4,0.2,104,4.6051,0.01
cifar100,1,0.4,0.2,105,4.6051,0.01
cifar100,1,0.4,0.2,106,4.6051,0.01
cifar100,1,0.4,0.2,107,4.6051,0.01
cifar100,1,0.4,0.2,108,4.6051,0.01
cifar100,1,0.4,0.2,109,4.6051,0.01
cifar100,1,0.4,0.2,110,4.6051,0.01
cifar100,1,0.4,0.2,111,4.6051,0.01
cifar100,1,0.4,0.2,112,4.6051,0.01
cifar100,1,0.4,0.2,113,4.6051,0.01
cifar100,1,0.4,0.2,114,4.6051,0.01
cifar100,1,0.4,0.2,115,4.6051,0.01
cifar100,1,0.4,0.2,116,4.6051,0.01
cifar100,1,0.4,0.2,117,4.6051,0.01
cifar100,1,0.4,0.2,118,4.6051,0.01
cifar100,1,0.4,0.2,119,4.6051,0.01
cifar100,1,0.4,0.2,120,4.6051,0.01
cifar100,1,0.4,0.2,121,4.6051,0.01
cifar100,1,0.4,0.2,122,4.6051,0.01
cifar100,1,0.4,0.2,123,4.6051,0.01
cifar100,1,0.4,0.2,124,4.6051,0.01
cifar100,1,0.4,0.2,125,4.6051,0.01
cifar100,1,0.4,0.2,126,4.6051,0.01
cifar100,1,0.4,0.2,127,4.6051,0.01
cifar100,1,0.4,0.2,128,4.6051,0.01
cifar100,1,0.4,0.2,129,4.6051,0.01
cifar100,1,0.4,0.2,130,4.6051,0.01
cifar100,1,0.4,0.2,131,4.6051,0.01
cifar100,1,0.4,0.2,132,4.6051,0.01
cifar100,1,0.4,0.2,133,4.6051,0.01
cifar100,1,0.4,0.2,134,4.6051,0.01
cifar100,1,0.4,0.2,135,4.6051,0.01
cifar100,1,0.4,0.2,136,4.6051,0.01
cifar100,1,0.4,0.2,137,4.6051,0.01
cifar100,1,0.4,0.2,138,4.6051,0.01
cifar100,1,0.4,0.2,139,4.6051,0.01
cifar100,1,0.4,0.2,140,4.6051,0.01
cifar100,1,0.4,0.2,141,4.6051,0.01
cifar100,1,0.4,0.2,142,4.6051,0.01
cifar100,1,0.4,0.2,143,4.6051,0.01
cifar100,1,0.4,0.2,144,4.6051,0.01
cifar100,1,0.4,0.2,145,4.6051,0.01
cifar100,1,0.4,0.2,146,4.6051,0.01
cifar100,1,0.4,0.2,147,4.6051,0.01
cifar100,1,0.4,0.2,148,4.6051,0.01
cifar100,1,0.4,0.2,149,4.6051,0.01
cifar100,1,0.4,0.2,150,4.6051,0.01
cifar100,1,0.4,0.2,151,4.6051,0.01
cifar100,1,0.4,0.2,152,4.6051,0.01
cifar100,1,0.4,0.2,153,4.6052,0.01
cifar100,1,0.4,0.2,154,4.6051,0.01
cifar100,1,0.4,0.2,155,4.6051,0.01
cifar100,1,0.4,0.2,156,4.6051,0.01
cifar100,1,0.4,0.2,157,4.6051,0.01
cifar100,1,0.4,0.2,158,4.6051,0.01
cifar100,1,0.4,0.2,159,4.6051,0.01
cifar100,1,0.4,0.2,160,4.6051,0.01
cifar100,1,0.4,0.2,161,4.6052,0.01
cifar100,1,0.4,0.2,162,4.6051,0.01
cifar100,1,0.4,0.2,163,4.6051,0.01
cifar100,1,0.4,0.2,164,4.6052,0.01
cifar100,1,0.4,0.2,165,4.6051,0.01
cifar100,1,0.4,0.2,166,4.6052,0.01
cifar100,1,0.4,0.2,167,4.6051,0.01
cifar100,1,0.4,0.2,168,4.6052,0.01
cifar100,1,0.4,0.2,169,4.6051,0.01
cifar100,1,0.4,0.2,170,4.6052,0.01
cifar100,1,0.4,0.2,171,4.6051,0.01
cifar100,1,0.4,0.2,172,4.6052,0.01
cifar100,1,0.4,0.2,173,4.6052,0.01
cifar100,1,0.4,0.2,174,4.6051,0.01
cifar100,1,0.4,0.2,175,4.6052,0.01
cifar100,1,0.4,0.2,176,4.6052,0.01
cifar100,1,0.4,0.2,177,4.6052,0.01
cifar100,1,0.4,0.2,178,4.6052,0.01
cifar100,1,0.4,0.2,179,4.6052,0.01
cifar100,1,0.4,0.2,180,4.6052,0.01
cifar100,1,0.4,0.2,181,4.6052,0.01
cifar100,1,0.4,0.2,182,4.6052,0.01
cifar100,1,0.4,0.2,183,4.6052,0.01
cifar100,1,0.4,0.2,184,4.6052,0.01
cifar100,1,0.4,0.2,185,4.6052,0.01
cifar100,1,0.4,0.2,186,4.6052,0.01
cifar100,1,0.4,0.2,187,4.6052,0.01
cifar100,1,0.4,0.2,188,4.6052,0.01
cifar100,1,0.4,0.2,189,4.6052,0.01
cifar100,1,0.4,0.2,190,4.6052,0.01
cifar100,1,0.4,0.2,191,4.6052,0.01
cifar100,1,0.4,0.2,192,4.6052,0.01
cifar100,1,0.4,0.2,193,4.6052,0.01
cifar100,1,0.4,0.2,194,4.6052,0.01
cifar100,1,0.4,0.2,195,4.6052,0.01
cifar100,1,0.4,0.2,196,4.6052,0.01
cifar100,1,0.4,0.2,197,4.6052,0.01
cifar100,1,0.4,0.2,198,4.6052,0.01
cifar100,1,0.4,0.2,199,4.6052,0.01
cifar100,1,0.4,0.2,200,4.6052,0.01
cifar100,1,0.8,0.4,1,4.6054,0.0073
cifar100,1,0.8,0.4,2,4.6049,0.0085
cifar100,1,0.8,0.4,3,4.6049,0.0092
cifar100,1,0.8,0.4,4,4.6049,0.0103
cifar100,1,0.8,0.4,5,4.605,0.0118
cifar100,1,0.8,0.4,6,4.605,0.0137
cifar100,1,0.8,0.4,7,4.605,0.0146
cifar100,1,0.8,0.4,8,4.605,0.0156
cifar100,1,0.8,0.4,9,4.605,0.017
cifar100,1,0.8,0.4,10,4.605,0.0182
cifar100,1,0.8,0.4,11,4.6051,0.0182
cifar100,1,0.8,0.4,12,4.6051,0.0196
cifar100,1,0.8,0.4,13,4.6051,0.02
cifar100,1,0.8,0.4,14,4.6051,0.0193
cifar100,1,0.8,0.4,15,4.6051,0.0199
cifar100,1,0.8,0.4,16,4.6051,0.0195
cifar100,1,0.8,0.4,17,4.6051,0.0197
cifar100,1,0.8,0.4,18,4.6051,0.0208
cifar100,1,0.8,0.4,19,4.6051,0.0204
cifar100,1,0.8,0.4,20,4.6051,0.0199
cifar100,1,0.8,0.4,21,4.6051,0.0192
cifar100,1,0.8,0.4,22,4.6051,0.0193
cifar100,1,0.8,0.4,23,4.6051,0.0189
cifar100,1,0.8,0.4,24,4.6051,0.0181
cifar100,1,0.8,0.4,25,4.6051,0.0176
cifar100,1,0.8,0.4,26,4.6051,0.0174
cifar100,1,0.8,0.4,27,4.6051,0.0163
cifar100,1,0.8,0.4,28,4.6051,0.016
cifar100,1,0.8,0.4,29,4.6051,0.0142
cifar100,1,0.8,0.4,30,4.6051,0.014
cifar100,1,0.8,0.4,31,4.6052,0.0122
cifar100,1,0.8,0.4,32,4.6052,0.0116
cifar100,1,0.8,0.4,33,4.6052,0.0112
cifar100,1,0.8,0.4,34,4.6052,0.0104
cifar100,1,0.8,0.4,35,4.6052,0.0101
cifar100,1,0.8,0.4,36,4.6052,0.0101
cifar100,1,0.8,0.4,37,4.6052,0.0101
cifar100,1,0.8,0.4,38,4.6052,0.0101
cifar100,1,0.8,0.4,39,4.6052,0.01
cifar100,1,0.8,0.4,40,4.6052,0.01
cifar100,1,0.8,0.4,41,4.6052,0.01
cifar100,1,0.8,0.4,42,4.6052,0.01
cifar100,1,0.8,0.4,43,4.6052,0.01
cifar100,1,0.8,0.4,44,4.6052,0.01
cifar100,1,0.8,0.4,45,4.6052,0.01
cifar100,1,0.8,0.4,46,4.6052,0.01
cifar100,1,0.8,0.4,47,4.6052,0.01
cifar100,1,0.8,0.4,48,4.6052,0.01
cifar100,1,0.8,0.4,49,4.6052,0.01
cifar100,1,0.8,0.4,50,4.6052,0.01
cifar100,1,0.8,0.4,51,4.6052,0.01
cifar100,1,0.8,0.4,52,4.6052,0.01
cifar100,1,0.8,0.4,53,4.6052,0.01
cifar100,1,0.8,0.4,54,4.6052,0.01
cifar100,1,0.8,0.4,55,4.6052,0.01
cifar100,1,0.8,0.4,56,4.6052,0.01
cifar100,1,0.8,0.4,57,4.6052,0.01
cifar100,1,0.8,0.4,58,4.6052,0.01
cifar100,1,0.8,0.4,59,4.6052,0.01
cifar100,1,0.8,0.4,60,4.6052,0.01
cifar100,1,0.8,0.4,61,4.6052,0.01
cifar100,1,0.8,0.4,62,4.6052,0.01
cifar100,1,0.8,0.4,63,4.6052,0.01
cifar100,1,0.8,0.4,64,4.6052,0.01
cifar100,1,0.8,0.4,65,4.6052,0.01
cifar100,1,0.8,0.4,66,4.6052,0.01
cifar100,1,0.8,0.4,67,4.6052,0.01
cifar100,1,0.8,0.4,68,4.6052,0.01
cifar100,1,0.8,0.4,69,4.6052,0.01
cifar100,1,0.8,0.4,70,4.6052,0.01
cifar100,1,0.8,0.4,71,4.6052,0.01
cifar100,1,0.8,0.4,72,4.6052,0.01
cifar100,1,0.8,0.4,73,4.6052,0.01
cifar100,1,0.8,0.4,74,4.6052,0.01
cifar100,1,0.8,0.4,75,4.6052,0.01
cifar100,1,0.8,0.4,76,4.6052,0.01
cifar100,1,0.8,0.4,77,4.6052,0.01
cifar100,1,0.8,0.4,78,4.6052,0.01
cifar100,1,0.8,0.4,79,4.6052,0.01
cifar100,1,0.8,0.4,80,4.6052,0.01
cifar100,1,0.8,0.4,81,4.6052,0.01
cifar100,1,0.8,0.4,82,4.6052,0.01
cifar100,1,0.8,0.4,83,4.6052,0.01
cifar100,1,0.8,0.4,84,4.6052,0.01
cifar100,1,0.8,0.4,85,4.6052,0.01
cifar100,1,0.8,0.4,86,4.6052,0.01
cifar100,1,0.8,0.4,87,4.6052,0.01
cifar100,1,0.8,0.4,88,4.6052,0.01
cifar100,1,0.8,0.4,89,4.6052,0.01
cifar100,1,0.8,0.4,90,4.6052,0.01
cifar100,1,0.8,0.4,91,4.6052,0.01
cifar100,1,0.8,0.4,92,4.6052,0.01
cifar100,1,0.8,0.4,93,4.6052,0.01
cifar100,1,0.8,0.4,94,4.6052,0.01
cifar100,1,0.8,0.4,95,4.6052,0.01
cifar100,1,0.8,0.4,96,4.6052,0.01
cifar100,1,0.8,0.4,97,4.6052,0.01
cifar100,1,0.8,0.4,98,4.6052,0.01
cifar100,1,0.8,0.4,99,4.6052,0.01
cifar100,1,0.8,0.4,100,4.6052,0.01
cifar100,1,0.8,0.4,101,4.6052,0.01
cifar100,1,0.8,0.4,102,4.6052,0.01
cifar100,1,0.8,0.4,103,4.6052,0.01
cifar100,1,0.8,0.4,104,4.6052,0.01
cifar100,1,0.8,0.4,105,4.6052,0.01
cifar100,1,0.8,0.4,106,4.6052,0.01
cifar100,1,0.8,0.4,107,4.6052,0.01
cifar100,1,0.8,0.4,108,4.6052,0.01
cifar100,1,0.8,0.4,109,4.6052,0.01
cifar100,1,0.8,0.4,110,4.6052,0.01
cifar100,1,0.8,0.4,111,4.6052,0.01
cifar100,1,0.8,0.4,112,4.6052,0.01
cifar100,1,0.8,0.4,113,4.6052,0.01
cifar100,1,0.8,0.4,114,4.6052,0.01
cifar100,1,0.8,0.4,115,4.6052,0.01
cifar100,1,0.8,0.4,116,4.6052,0.01
cifar100,1,0.8,0.4,117,4.6052,0.01
cifar100,1,0.8,0.4,118,4.6052,0.01
cifar100,1,0.8,0.4,119,4.6052,0.01
cifar100,1,0.8,0.4,120,4.6052,0.01
cifar100,1,0.8,0.4,121,4.6052,0.01
cifar100,1,0.8,0.4,122,4.6052,0.01
cifar100,1,0.8,0.4,123,4.6052,0.01
cifar100,1,0.8,0.4,124,4.6052,0.01
cifar100,1,0.8,0.4,125,4.6052,0.01
cifar100,1,0.8,0.4,126,4.6052,0.01
cifar100,1,0.8,0.4,127,4.6052,0.01
cifar100,1,0.8,0.4,128,4.6052,0.01
cifar100,1,0.8,0.4,129,4.6052,0.01
cifar100,1,0.8,0.4,130,4.6052,0.01
cifar100,1,0.8,0.4,131,4.6052,0.01
cifar100,1,0.8,0.4,132,4.6052,0.01
cifar100,1,0.8,0.4,133,4.6052,0.01
cifar100,1,0.8,0.4,134,4.6052,0.01
cifar100,1,0.8,0.4,135,4.6052,0.01
cifar100,1,0.8,0.4,136,4.6052,0.01
cifar100,1,0.8,0.4,137,4.6052,0.01
cifar100,1,0.8,0.4,138,4.6052,0.01
cifar100,1,0.8,0.4,139,4.6052,0.01
cifar100,1,0.8,0.4,140,4.6052,0.01
cifar100,1,0.8,0.4,141,4.6052,0.01
cifar100,1,0.8,0.4,142,4.6052,0.01
cifar100,1,0.8,0.4,143,4.6052,0.01
cifar100,1,0.8,0.4,144,4.6052,0.01
cifar100,1,0.8,0.4,145,4.6052,0.01
cifar100,1,0.8,0.4,146,4.6052,0.01
cifar100,1,0.8,0.4,147,4.6052,0.01
cifar100,1,0.8,0.4,148,4.6052,0.01
cifar100,1,0.8,0.4,149,4.6052,0.01
cifar100,1,0.8,0.4,150,4.6052,0.01
cifar100,1,0.8,0.4,151,4.6052,0.01
cifar100,1,0.8,0.4,152,4.6052,0.01
cifar100,1,0.8,0.4,153,4.6052,0.01
cifar100,1,0.8,0.4,154,4.6052,0.01
cifar100,1,0.8,0.4,155,4.6052,0.01
cifar100,1,0.8,0.4,156,4.6052,0.01
cifar100,1,0.8,0.4,157,4.6052,0.01
cifar100,1,0.8,0.4,158,4.6052,0.01
cifar100,1,0.8,0.4,159,4.6052,0.01
cifar100,1,0.8,0.4,160,4.6052,0.01
cifar100,1,0.8,0.4,161,4.6052,0.01
cifar100,1,0.8,0.4,162,4.6052,0.01
cifar100,1,0.8,0.4,163,4.6052,0.01
cifar100,1,0.8,0.4,164,4.6052,0.01
cifar100,1,0.8,0.4,165,4.6052,0.01
cifar100,1,0.8,0.4,166,4.6052,0.01
cifar100,1,0.8,0.4,167,4.6052,0.01
cifar100,1,0.8,0.4,168,4.6052,0.01
cifar100,1,0.8,0.4,169,4.6052,0.01
cifar100,1,0.8,0.4,170,4.6052,0.01
cifar100,1,0.8,0.4,171,4.6052,0.01
cifar100,1,0.8,0.4,172,4.6052,0.01
cifar100,1,0.8,0.4,173,4.6052,0.01
cifar100,1,0.8,0.4,174,4.6052,0.01
cifar100,1,0.8,0.4,175,4.6052,0.01
cifar100,1,0.8,0.4,176,4.6052,0.01
cifar100,1,0.8,0.4,177,4.6052,0.01
cifar100,1,0.8,0.4,178,4.6052,0.01
cifar100,1,0.8,0.4,179,4.6052,0.01
cifar100,1,0.8,0.4,180,4.6052,0.01
cifar100,1,0.8,0.4,181,4.6052,0.01
cifar100,1,0.8,0.4,182,4.6052,0.01
cifar100,1,0.8,0.4,183,4.6052,0.01
cifar100,1,0.8,0.4,184,4.6052,0.01
cifar100,1,0.8,0.4,185,4.6052,0.01
cifar100,1,0.8,0.4,186,4.6052,0.01
cifar100,1,0.8,0.4,187,4.6052,0.01
cifar100,1,0.8,0.4,188,4.6052,0.01
cifar100,1,0.8,0.4,189,4.6052,0.01
cifar100,1,0.8,0.4,190,4.6052,0.01
cifar100,1,0.8,0.4,191,4.6052,0.01
cifar100,1,0.8,0.4,192,4.6052,0.01
cifar100,1,0.8,0.4,193,4.6052,0.01
cifar100,1,0.8,0.4,194,4.6052,0.01
cifar100,1,0.8,0.4,195,4.6052,0.01
cifar100,1,0.8,0.4,196,4.6052,0.01
cifar100,1,0.8,0.4,197,4.6052,0.01
cifar100,1,0.8,0.4,198,4.6052,0.01
cifar100,1,0.8,0.4,199,4.6052,0.01
cifar100,1,0.8,0.4,200,4.6052,0.01
cifar100,1,0.8,0.3,1,4.6095,0.0109
cifar100,1,0.8,0.3,2,4.606,0.0108
cifar100,1,0.8,0.3,3,4.6055,0.011
cifar100,1,0.8,0.3,4,4.6053,0.0115
cifar100,1,0.8,0.3,5,4.6051,0.012
cifar100,1,0.8,0.3,6,4.6051,0.0116
cifar100,1,0.8,0.3,7,4.6051,0.0126
cifar100,1,0.8,0.3,8,4.6051,0.0124
cifar100,1,0.8,0.3,9,4.6051,0.0121
cifar100,1,0.8,0.3,10,4.6051,0.0134
cifar100,1,0.8,0.3,11,4.6051,0.0114
cifar100,1,0.8,0.3,12,4.6051,0.0111
cifar100,1,0.8,0.3,13,4.6051,0.0115
cifar100,1,0.8,0.3,14,4.6051,0.0116
