dataset,trial,alpha,beta,epoch,loss,val_accuracy
cifar10,1,0.2,0.3,122,1.9811,0.312
cifar10,1,0.2,0.3,123,1.9825,0.3131
cifar10,1,0.2,0.3,124,1.98,0.3137
cifar10,1,0.2,0.3,125,1.9773,0.3146
cifar10,1,0.2,0.3,126,1.9775,0.3157
cifar10,1,0.2,0.3,127,1.9767,0.3153
cifar10,1,0.2,0.3,128,1.9754,0.316
cifar10,1,0.2,0.3,129,1.9705,0.3164
cifar10,1,0.2,0.3,130,1.9762,0.317
cifar10,1,0.2,0.3,131,1.976,0.3175
cifar10,1,0.2,0.3,132,1.9691,0.3178
cifar10,1,0.2,0.3,133,1.971,0.3178
cifar10,1,0.2,0.3,134,1.9718,0.3184
cifar10,1,0.2,0.3,135,1.9684,0.3187
cifar10,1,0.2,0.3,136,1.9696,0.3197
cifar10,1,0.2,0.3,137,1.9668,0.3197
cifar10,1,0.2,0.3,138,1.9652,0.3201
cifar10,1,0.2,0.3,139,1.9646,0.3204
cifar10,1,0.2,0.3,140,1.9656,0.3212
cifar10,1,0.2,0.3,141,1.9616,0.3215
cifar10,1,0.2,0.3,142,1.9661,0.3219
cifar10,1,0.2,0.3,143,1.9584,0.322
cifar10,1,0.2,0.3,144,1.9628,0.3224
cifar10,1,0.2,0.3,145,1.9607,0.3229
cifar10,1,0.2,0.3,146,1.9564,0.323
cifar10,1,0.2,0.3,147,1.9603,0.3233
cifar10,1,0.2,0.3,148,1.9573,0.3236
cifar10,1,0.2,0.3,149,1.9566,0.3236
cifar10,1,0.2,0.3,150,1.9552,0.325
cifar10,1,0.2,0.3,151,1.9532,0.3251
cifar10,1,0.2,0.3,152,1.9571,0.3256
cifar10,1,0.2,0.3,153,1.9529,0.3252
cifar10,1,0.2,0.3,154,1.9517,0.3255
cifar10,1,0.2,0.3,155,1.9497,0.3264
cifar10,1,0.2,0.3,156,1.9537,0.327
cifar10,1,0.2,0.3,157,1.9504,0.3272
cifar10,1,0.2,0.3,158,1.9461,0.3275
cifar10,1,0.2,0.3,159,1.9503,0.3277
cifar10,1,0.2,0.3,160,1.9464,0.3283
cifar10,1,0.2,0.3,161,1.9446,0.3286
cifar10,1,0.2,0.3,162,1.9454,0.3293
cifar10,1,0.2,0.3,163,1.9459,0.33
cifar10,1,0.2,0.3,164,1.9439,0.3306
cifar10,1,0.2,0.3,165,1.9454,0.3308
cifar10,1,0.2,0.3,166,1.9404,0.3313
cifar10,1,0.2,0.3,167,1.9434,0.3314
cifar10,1,0.2,0.3,168,1.9391,0.3319
cifar10,1,0.2,0.3,169,1.9429,0.3317
cifar10,1,0.2,0.3,170,1.9396,0.3321
cifar10,1,0.2,0.3,171,1.9342,0.3328
cifar10,1,0.2,0.3,172,1.9414,0.3333
cifar10,1,0.2,0.3,173,1.9343,0.3335
cifar10,1,0.2,0.3,174,1.9385,0.3336
cifar10,1,0.2,0.3,175,1.9317,0.3342
cifar10,1,0.2,0.3,176,1.9383,0.3343
cifar10,1,0.2,0.3,177,1.9334,0.3347
cifar10,1,0.2,0.3,178,1.9347,0.335
cifar10,1,0.2,0.3,179,1.93,0.3349
cifar10,1,0.2,0.3,180,1.9331,0.3346
cifar10,1,0.2,0.3,181,1.9317,0.3353
cifar10,1,0.2,0.3,182,1.9287,0.3353
cifar10,1,0.2,0.3,183,1.9279,0.3356
cifar10,1,0.2,0.3,184,1.9275,0.3358
cifar10,1,0.2,0.3,185,1.9288,0.3363
cifar10,1,0.2,0.3,186,1.9235,0.3372
cifar10,1,0.2,0.3,187,1.9261,0.3376
cifar10,1,0.2,0.3,188,1.9227,0.3382
cifar10,1,0.2,0.3,189,1.9248,0.339
cifar10,1,0.2,0.3,190,1.9223,0.3391
cifar10,1,0.2,0.3,191,1.9203,0.3395
cifar10,1,0.2,0.3,192,1.9239,0.3404
cifar10,1,0.2,0.3,193,1.9193,0.341
cifar10,1,0.2,0.3,194,1.919,0.3413
cifar10,1,0.2,0.3,195,1.9188,0.3413
cifar10,1,0.2,0.3,196,1.9177,0.3421
cifar10,1,0.2,0.3,197,1.9158,0.3424
cifar10,1,0.2,0.3,198,1.9167,0.3428
cifar10,1,0.2,0.3,199,1.9169,0.3435
cifar10,1,0.2,0.3,200,1.912,0.344
cifar10,1,0.2,0.4,1,2.3047,0.1423
cifar10,1,0.2,0.4,2,2.2981,0.1442
cifar10,1,0.2,0.4,3,2.2944,0.1466
cifar10,1,0.2,0.4,4,2.2926,0.1484
cifar10,1,0.2,0.4,5,2.2903,0.1509
cifar10,1,0.2,0.4,6,2.2889,0.1522
cifar10,1,0.2,0.4,7,2.2869,0.1533
cifar10,1,0.2,0.4,8,2.2846,0.156
cifar10,1,0.2,0.4,9,2.2828,0.1571
cifar10,1,0.2,0.4,10,2.2808,0.158
cifar10,1,0.2,0.4,11,2.2784,0.1602
cifar10,1,0.2,0.4,12,2.2761,0.1624
cifar10,1,0.2,0.4,13,2.2737,0.1639
cifar10,1,0.2,0.4,14,2.2716,0.1662
cifar10,1,0.2,0.4,15,2.2687,0.1697
cifar10,1,0.2,0.4,16,2.2661,0.1719
cifar10,1,0.2,0.4,17,2.2642,0.1754
cifar10,1,0.2,0.4,18,2.2606,0.1793
cifar10,1,0.2,0.4,19,2.2579,0.1829
cifar10,1,0.2,0.4,20,2.255,0.1862
cifar10,1,0.2,0.4,21,2.2519,0.1902
cifar10,1,0.2,0.4,22,2.2486,0.1959
cifar10,1,0.2,0.4,23,2.2452,0.2008
cifar10,1,0.2,0.4,24,2.2421,0.2061
cifar10,1,0.2,0.4,25,2.2385,0.2123
cifar10,1,0.2,0.4,26,2.2349,0.2155
cifar10,1,0.2,0.4,27,2.2326,0.2195
cifar10,1,0.2,0.4,28,2.2277,0.2221
cifar10,1,0.2,0.4,29,2.2242,0.226
cifar10,1,0.2,0.4,30,2.2195,0.2283
cifar10,1,0.2,0.4,31,2.2161,0.2317
cifar10,1,0.2,0.4,32,2.2119,0.2339
cifar10,1,0.2,0.4,33,2.2075,0.2368
cifar10,1,0.2,0.4,34,2.2035,0.2374
cifar10,1,0.2,0.4,35,2.1982,0.2385
cifar10,1,0.2,0.4,36,2.1935,0.2408
cifar10,1,0.2,0.4,37,2.1892,0.2441
cifar10,1,0.2,0.4,38,2.1843,0.2461
cifar10,1,0.2,0.4,39,2.1788,0.2472
cifar10,1,0.2,0.4,40,2.1741,0.2483
cifar10,1,0.2,0.4,41,2.1685,0.2502
cifar10,1,0.2,0.4,42,2.164,0.2523
cifar10,1,0.2,0.4,43,2.1583,0.2545
cifar10,1,0.2,0.4,44,2.1537,0.2569
cifar10,1,0.2,0.4,45,2.1482,0.26
cifar10,1,0.2,0.4,46,2.1413,0.262
cifar10,1,0.2,0.4,47,2.1361,0.2648
cifar10,1,0.2,0.4,48,2.1311,0.2658
cifar10,1,0.2,0.4,49,2.1241,0.2675
cifar10,1,0.2,0.4,50,2.1206,0.27
cifar10,1,0.2,0.4,51,2.1136,0.2712
cifar10,1,0.2,0.4,52,2.1073,0.2734
cifar10,1,0.2,0.4,53,2.1042,0.2756
cifar10,1,0.2,0.4,54,2.0961,0.2773
cifar10,1,0.2,0.4,55,2.0898,0.2792
cifar10,1,0.2,0.4,56,2.0866,0.2812
cifar10,1,0.2,0.4,57,2.0818,0.2836
cifar10,1,0.2,0.4,58,2.0748,0.2847
cifar10,1,0.2,0.4,59,2.0714,0.2858
cifar10,1,0.2,0.4,60,2.0663,0.2868
cifar10,1,0.2,0.4,61,2.0614,0.2877
cifar10,1,0.2,0.4,62,2.0584,0.2886
cifar10,1,0.2,0.4,63,2.0508,0.2906
cifar10,1,0.2,0.4,64,2.0491,0.2922
cifar10,1,0.2,0.4,65,2.0437,0.2929
cifar10,1,0.2,0.4,66,2.0399,0.2937
cifar10,1,0.2,0.4,67,2.0339,0.2949
cifar10,1,0.2,0.4,68,2.032,0.2954
cifar10,1,0.2,0.4,69,2.0283,0.2957
cifar10,1,0.2,0.4,70,2.0267,0.2969
cifar10,1,0.2,0.4,71,2.0211,0.2974
cifar10,1,0.2,0.4,72,2.019,0.2994
cifar10,1,0.2,0.4,73,2.0185,0.3006
cifar10,1,0.2,0.4,74,2.0142,0.3025
cifar10,1,0.2,0.4,75,2.0098,0.3041
cifar10,1,0.2,0.4,76,2.0089,0.3046
cifar10,1,0.2,0.4,77,2.0066,0.3059
cifar10,1,0.2,0.4,78,2.002,0.3064
cifar10,1,0.2,0.4,79,2.003,0.3071
cifar10,1,0.2,0.4,80,1.997,0.3076
cifar10,1,0.2,0.4,81,1.9983,0.3081
cifar10,1,0.2,0.4,82,1.9966,0.3079
cifar10,1,0.2,0.4,83,1.9938,0.3098
cifar10,1,0.2,0.4,84,1.9901,0.3105
cifar10,1,0.2,0.4,85,1.9906,0.3102
cifar10,1,0.2,0.4,86,1.9912,0.31
cifar10,1,0.2,0.4,87,1.9861,0.3109
cifar10,1,0.2,0.4,88,1.9911,0.311
cifar10,1,0.2,0.4,89,1.9865,0.3115
cifar10,1,0.2,0.4,90,1.985,0.3114
cifar10,1,0.2,0.4,91,1.9835,0.3127
cifar10,1,0.2,0.4,92,1.9818,0.3134
cifar10,1,0.2,0.4,93,1.9805,0.3136
cifar10,1,0.2,0.4,94,1.9814,0.3134
cifar10,1,0.2,0.4,95,1.9811,0.314
cifar10,1,0.2,0.4,96,1.9741,0.3156
cifar10,1,0.2,0.4,97,1.9768,0.3162
cifar10,1,0.2,0.4,98,1.9733,0.3166
cifar10,1,0.2,0.4,99,1.978,0.3171
cifar10,1,0.2,0.4,100,1.9733,0.3174
cifar10,1,0.2,0.4,101,1.9742,0.3179
cifar10,1,0.2,0.4,102,1.9719,0.3179
cifar10,1,0.2,0.4,103,1.9684,0.3179
cifar10,1,0.2,0.4,104,1.9698,0.3185
cifar10,1,0.2,0.4,105,1.9671,0.3191
cifar10,1,0.2,0.4,106,1.9664,0.3202
cifar10,1,0.2,0.4,107,1.9647,0.3215
cifar10,1,0.2,0.4,108,1.9655,0.3217
cifar10,1,0.2,0.4,109,1.9596,0.3226
cifar10,1,0.2,0.4,110,1.9622,0.3236
cifar10,1,0.2,0.4,111,1.9599,0.3239
cifar10,1,0.2,0.4,112,1.9573,0.3252
cifar10,1,0.2,0.4,113,1.9599,0.3259
cifar10,1,0.2,0.4,114,1.9559,0.3259
cifar10,1,0.2,0.4,115,1.9551,0.3258
cifar10,1,0.2,0.4,116,1.9503,0.3259
cifar10,1,0.2,0.4,117,1.9531,0.3264
cifar10,1,0.2,0.4,118,1.9503,0.3274
cifar10,1,0.2,0.4,119,1.9477,0.3286
cifar10,1,0.2,0.4,120,1.9453,0.3296
cifar10,1,0.2,0.4,121,1.9492,0.3301
cifar10,1,0.2,0.4,122,1.9452,0.3309
cifar10,1,0.2,0.4,123,1.9436,0.3324
cifar10,1,0.2,0.4,124,1.9407,0.3322
cifar10,1,0.2,0.4,125,1.9412,0.3326
cifar10,1,0.2,0.4,126,1.9394,0.3335
cifar10,1,0.2,0.4,127,1.9364,0.3337
cifar10,1,0.2,0.4,128,1.9381,0.3352
cifar10,1,0.2,0.4,129,1.9341,0.3357
cifar10,1,0.2,0.4,130,1.9324,0.3363
cifar10,1,0.2,0.4,131,1.9277,0.3372
cifar10,1,0.2,0.4,132,1.9314,0.3381
cifar10,1,0.2,0.4,133,1.927,0.3383
cifar10,1,0.2,0.4,134,1.9304,0.3387
cifar10,1,0.2,0.4,135,1.9232,0.3393
cifar10,1,0.2,0.4,136,1.9246,0.3394
cifar10,1,0.2,0.4,137,1.9239,0.3399
cifar10,1,0.2,0.4,138,1.9226,0.3411
cifar10,1,0.2,0.4,139,1.9197,0.3419
cifar10,1,0.2,0.4,140,1.9209,0.341
cifar10,1,0.2,0.4,141,1.9166,0.3417
cifar10,1,0.2,0.4,142,1.9163,0.3427
cifar10,1,0.2,0.4,143,1.9151,0.3434
cifar10,1,0.2,0.4,144,1.912,0.3436
cifar10,1,0.2,0.4,145,1.9144,0.3436
cifar10,1,0.2,0.4,146,1.9134,0.344
cifar10,1,0.2,0.4,147,1.9105,0.3447
cifar10,1,0.2,0.4,148,1.9083,0.3453
cifar10,1,0.2,0.4,149,1.9072,0.3455
cifar10,1,0.2,0.4,150,1.9093,0.3463
cifar10,1,0.2,0.4,151,1.9048,0.3471
cifar10,1,0.2,0.4,152,1.9024,0.3474
cifar10,1,0.2,0.4,153,1.9039,0.3479
cifar10,1,0.2,0.4,154,1.9038,0.3484
cifar10,1,0.2,0.4,155,1.8963,0.3484
cifar10,1,0.2,0.4,156,1.9012,0.3491
cifar10,1,0.2,0.4,157,1.8979,0.35
cifar10,1,0.2,0.4,158,1.8937,0.3507
cifar10,1,0.2,0.4,159,1.898,0.3511
cifar10,1,0.2,0.4,160,1.8938,0.3517
cifar10,1,0.2,0.4,161,1.8956,0.3519
cifar10,1,0.2,0.4,162,1.8918,0.3519
cifar10,1,0.2,0.4,163,1.888,0.3528
cifar10,1,0.2,0.4,164,1.8883,0.3536
cifar10,1,0.2,0.4,165,1.8921,0.354
cifar10,1,0.2,0.4,166,1.8838,0.3548
cifar10,1,0.2,0.4,167,1.8887,0.3549
cifar10,1,0.2,0.4,168,1.883,0.3553
cifar10,1,0.2,0.4,169,1.8865,0.3563
cifar10,1,0.2,0.4,170,1.8818,0.3565
cifar10,1,0.2,0.4,171,1.8852,0.3564
cifar10,1,0.2,0.4,172,1.8786,0.3566
cifar10,1,0.2,0.4,173,1.8783,0.3577
cifar10,1,0.2,0.4,174,1.879,0.3574
cifar10,1,0.2,0.4,175,1.8756,0.3587
cifar10,1,0.2,0.4,176,1.8731,0.3597
cifar10,1,0.2,0.4,177,1.8714,0.3599
cifar10,1,0.2,0.4,178,1.873,0.3603
cifar10,1,0.2,0.4,179,1.8724,0.3601
cifar10,1,0.2,0.4,180,1.8671,0.3605
cifar10,1,0.2,0.4,181,1.8698,0.3608
cifar10,1,0.2,0.4,182,1.8677,0.3612
cifar10,1,0.2,0.4,183,1.8669,0.3618
cifar10,1,0.2,0.4,184,1.8637,0.3623
cifar10,1,0.2,0.4,185,1.8618,0.3621
cifar10,1,0.2,0.4,186,1.8661,0.3623
cifar10,1,0.2,0.4,187,1.8609,0.3625
cifar10,1,0.2,0.4,188,1.8625,0.3626
cifar10,1,0.2,0.4,189,1.8587,0.363
cifar10,1,0.2,0.4,190,1.859,0.3631
cifar10,1,0.2,0.4,191,1.8556,0.364
cifar10,1,0.2,0.4,192,1.8547,0.3639
cifar10,1,0.2,0.4,193,1.8546,0.3643
cifar10,1,0.2,0.4,194,1.852,0.3648
cifar10,1,0.2,0.4,195,1.8525,0.365
cifar10,1,0.2,0.4,196,1.8503,0.366
cifar10,1,0.2,0.4,197,1.8503,0.3659
cifar10,1,0.2,0.4,198,1.8462,0.3668
cifar10,1,0.2,0.4,199,1.8481,0.3678
cifar10,1,0.2,0.4,200,1.8452,0.3679
cifar10,1,1.0,0.7,1,2.2988,0.1098
cifar10,1,1.0,0.7,2,2.2897,0.1398
cifar10,1,1.0,0.7,3,2.284,0.1584
cifar10,1,1.0,0.7,4,2.2795,0.1721
cifar10,1,1.0,0.7,5,2.2756,0.1823
cifar10,1,1.0,0.7,6,2.2709,0.1906
cifar10,1,1.0,0.7,7,2.267,0.1987
cifar10,1,1.0,0.7,8,2.2621,0.2055
cifar10,1,1.0,0.7,9,2.2578,0.2111
cifar10,1,1.0,0.7,10,2.2533,0.2174
cifar10,1,1.0,0.7,11,2.2497,0.2236
cifar10,1,1.0,0.7,12,2.2451,0.2296
cifar10,1,1.0,0.7,13,2.24,0.2356
cifar10,1,1.0,0.7,14,2.2353,0.2406
cifar10,1,1.0,0.7,15,2.2309,0.2444
cifar10,1,1.0,0.7,16,2.226,0.2503
cifar10,1,1.0,0.7,17,2.2218,0.254
cifar10,1,1.0,0.7,18,2.2167,0.2575
cifar10,1,1.0,0.7,19,2.2118,0.2596
cifar10,1,1.0,0.7,20,2.2063,0.261
cifar10,1,1.0,0.7,21,2.2021,0.2633
cifar10,1,1.0,0.7,22,2.1974,0.2657
cifar10,1,1.0,0.7,23,2.1921,0.2668
cifar10,1,1.0,0.7,24,2.1871,0.2687
cifar10,1,1.0,0.7,25,2.1813,0.271
cifar10,1,1.0,0.7,26,2.1776,0.2732
cifar10,1,1.0,0.7,27,2.1724,0.275
cifar10,1,1.0,0.7,28,2.1673,0.2765
cifar10,1,1.0,0.7,29,2.1626,0.2781
cifar10,1,1.0,0.7,30,2.1588,0.2802
cifar10,1,1.0,0.7,31,2.1529,0.281
cifar10,1,1.0,0.7,32,2.1486,0.2816
cifar10,1,1.0,0.7,33,2.1438,0.2829
cifar10,1,1.0,0.7,34,2.1378,0.2842
cifar10,1,1.0,0.7,35,2.1343,0.2833
cifar10,1,1.0,0.7,36,2.13,0.286
cifar10,1,1.0,0.7,37,2.1242,0.2868
cifar10,1,1.0,0.7,38,2.1197,0.2863
cifar10,1,1.0,0.7,39,2.116,0.2848
cifar10,1,1.0,0.7,40,2.1129,0.2862
cifar10,1,1.0,0.7,41,2.1086,0.287
cifar10,1,1.0,0.7,42,2.1031,0.2864
cifar10,1,1.0,0.7,43,2.0989,0.2873
cifar10,1,1.0,0.7,44,2.0958,0.2883
cifar10,1,1.0,0.7,45,2.0928,0.2877
cifar10,1,1.0,0.7,46,2.0874,0.2893
cifar10,1,1.0,0.7,47,2.0846,0.2898
cifar10,1,1.0,0.7,48,2.0806,0.2895
cifar10,1,1.0,0.7,49,2.0757,0.2906
cifar10,1,1.0,0.7,50,2.0738,0.2913
cifar10,1,1.0,0.7,51,2.0704,0.2913
cifar10,1,1.0,0.7,52,2.0673,0.2925
cifar10,1,1.0,0.7,53,2.0622,0.2936
cifar10,1,1.0,0.7,54,2.0588,0.2944
cifar10,1,1.0,0.7,55,2.0577,0.2952
cifar10,1,1.0,0.7,56,2.0559,0.2962
cifar10,1,1.0,0.7,57,2.0509,0.2961
cifar10,1,1.0,0.7,58,2.0485,0.2968
cifar10,1,1.0,0.7,59,2.0478,0.2974
cifar10,1,1.0,0.7,60,2.045,0.2975
cifar10,1,1.0,0.7,61,2.0402,0.2989
cifar10,1,1.0,0.7,62,2.0375,0.2983
cifar10,1,1.0,0.7,63,2.0355,0.2994
cifar10,1,1.0,0.7,64,2.034,0.3002
cifar10,1,1.0,0.7,65,2.0321,0.3013
cifar10,1,1.0,0.7,66,2.0303,0.3016
cifar10,1,1.0,0.7,67,2.0301,0.3011
cifar10,1,1.0,0.7,68,2.0243,0.3016
cifar10,1,1.0,0.7,69,2.0246,0.3021
cifar10,1,1.0,0.7,70,2.023,0.3025
cifar10,1,1.0,0.7,71,2.0216,0.3032
cifar10,1,1.0,0.7,72,2.0173,0.3029
cifar10,1,1.0,0.7,73,2.0159,0.303
cifar10,1,1.0,0.7,74,2.0158,0.3036
cifar10,1,1.0,0.7,75,2.0135,0.3039
cifar10,1,1.0,0.7,76,2.0124,0.3048
cifar10,1,1.0,0.7,77,2.0096,0.3062
cifar10,1,1.0,0.7,78,2.0076,0.3052
cifar10,1,1.0,0.7,79,2.0082,0.3058
cifar10,1,1.0,0.7,80,2.0062,0.3068
cifar10,1,1.0,0.7,81,2.0042,0.3062
cifar10,1,1.0,0.7,82,2.0066,0.3078
cifar10,1,1.0,0.7,83,2.0012,0.3078
cifar10,1,1.0,0.7,84,1.9999,0.3081
cifar10,1,1.0,0.7,85,2.001,0.3093
cifar10,1,1.0,0.7,86,2.0003,0.3096
cifar10,1,1.0,0.7,87,1.994,0.3102
cifar10,1,1.0,0.7,88,1.997,0.3113
cifar10,1,1.0,0.7,89,1.9942,0.3109
cifar10,1,1.0,0.7,90,1.9896,0.311
cifar10,1,1.0,0.7,91,1.9939,0.3119
cifar10,1,1.0,0.7,92,1.9896,0.3117
cifar10,1,1.0,0.7,93,1.9894,0.3129
cifar10,1,1.0,0.7,94,1.9895,0.3125
cifar10,1,1.0,0.7,95,1.9874,0.313
cifar10,1,1.0,0.7,96,1.9864,0.3142
cifar10,1,1.0,0.7,97,1.9862,0.3142
cifar10,1,1.0,0.7,98,1.9871,0.3143
cifar10,1,1.0,0.7,99,1.9828,0.3151
cifar10,1,1.0,0.7,100,1.9841,0.3153
cifar10,1,1.0,0.7,101,1.9832,0.3155
cifar10,1,1.0,0.7,102,1.9793,0.3155
cifar10,1,1.0,0.7,103,1.9788,0.3161
cifar10,1,1.0,0.7,104,1.9782,0.3165
cifar10,1,1.0,0.7,105,1.9796,0.3168
cifar10,1,1.0,0.7,106,1.9755,0.3176
cifar10,1,1.0,0.7,107,1.9779,0.3178
cifar10,1,1.0,0.7,108,1.975,0.3178
cifar10,1,1.0,0.7,109,1.9759,0.3175
cifar10,1,1.0,0.7,110,1.975,0.3186
cifar10,1,1.0,0.7,111,1.9701,0.3191
cifar10,1,1.0,0.7,112,1.9757,0.3196
cifar10,1,1.0,0.7,113,1.9704,0.32
cifar10,1,1.0,0.7,114,1.9706,0.3198
cifar10,1,1.0,0.7,115,1.9661,0.3204
cifar10,1,1.0,0.7,116,1.9704,0.3205
cifar10,1,1.0,0.7,117,1.9692,0.3203
cifar10,1,1.0,0.7,118,1.9641,0.3213
cifar10,1,1.0,0.7,119,1.9664,0.3217
cifar10,1,1.0,0.7,120,1.9667,0.322
cifar10,1,1.0,0.7,121,1.9645,0.3214
cifar10,1,1.0,0.7,122,1.9613,0.322
cifar10,1,1.0,0.7,123,1.9649,0.3229
cifar10,1,1.0,0.7,124,1.9622,0.3228
cifar10,1,1.0,0.7,125,1.9638,0.3238
cifar10,1,1.0,0.7,126,1.9591,0.3234
cifar10,1,1.0,0.7,127,1.9583,0.324
cifar10,1,1.0,0.7,128,1.9584,0.3244
cifar10,1,1.0,0.7,129,1.9594,0.3245
cifar10,1,1.0,0.7,130,1.9602,0.3251
cifar10,1,1.0,0.7,131,1.9567,0.3257
cifar10,1,1.0,0.7,132,1.9568,0.326
cifar10,1,1.0,0.7,133,1.9556,0.3254
cifar10,1,1.0,0.7,134,1.9588,0.326
cifar10,1,1.0,0.7,135,1.9519,0.3268
cifar10,1,1.0,0.7,136,1.9551,0.3268
cifar10,1,1.0,0.7,137,1.9533,0.3269
cifar10,1,1.0,0.7,138,1.9536,0.3276
cifar10,1,1.0,0.7,139,1.9491,0.3275
cifar10,1,1.0,0.7,140,1.9499,0.3284
cifar10,1,1.0,0.7,141,1.952,0.3276
cifar10,1,1.0,0.7,142,1.9478,0.3285
cifar10,1,1.0,0.7,143,1.9488,0.3285
cifar10,1,1.0,0.7,144,1.9476,0.3288
cifar10,1,1.0,0.7,145,1.9504,0.3289
cifar10,1,1.0,0.7,146,1.946,0.3293
cifar10,1,1.0,0.7,147,1.9469,0.3296
cifar10,1,1.0,0.7,148,1.9453,0.329
cifar10,1,1.0,0.7,149,1.9468,0.33
cifar10,1,1.0,0.7,150,1.9445,0.3296
cifar10,1,1.0,0.7,151,1.9442,0.3301
cifar10,1,1.0,0.7,152,1.9452,0.3309
cifar10,1,1.0,0.7,153,1.9403,0.3309
cifar10,1,1.0,0.7,154,1.9413,0.3309
cifar10,1,1.0,0.7,155,1.9423,0.3315
cifar10,1,1.0,0.7,156,1.9412,0.3324
cifar10,1,1.0,0.7,157,1.939,0.3322
cifar10,1,1.0,0.7,158,1.9404,0.3331
cifar10,1,1.0,0.7,159,1.9412,0.3331
cifar10,1,1.0,0.7,160,1.936,0.3336
cifar10,1,1.0,0.7,161,1.939,0.3329
cifar10,1,1.0,0.7,162,1.9373,0.3327
cifar10,1,1.0,0.7,163,1.9365,0.3334
cifar10,1,1.0,0.7,164,1.9355,0.3336
cifar10,1,1.0,0.7,165,1.9345,0.3339
cifar10,1,1.0,0.7,166,1.9337,0.3343
cifar10,1,1.0,0.7,167,1.9355,0.3345
cifar10,1,1.0,0.7,168,1.9341,0.3348
cifar10,1,1.0,0.7,169,1.9368,0.336
cifar10,1,1.0,0.7,170,1.9327,0.336
cifar10,1,1.0,0.7,171,1.9291,0.3356
cifar10,1,1.0,0.7,172,1.9325,0.3365
cifar10,1,1.0,0.7,173,1.9289,0.3373
cifar10,1,1.0,0.7,174,1.9309,0.337
cifar10,1,1.0,0.7,175,1.9304,0.3375
cifar10,1,1.0,0.7,176,1.9289,0.3377
cifar10,1,1.0,0.7,177,1.9282,0.3377
cifar10,1,1.0,0.7,178,1.9278,0.3377
cifar10,1,1.0,0.7,179,1.93,0.3383
cifar10,1,1.0,0.7,180,1.9245,0.3386
cifar10,1,1.0,0.7,181,1.929,0.3383
cifar10,1,1.0,0.7,182,1.9245,0.3391
cifar10,1,1.0,0.7,183,1.9303,0.3383
cifar10,1,1.0,0.7,184,1.9244,0.3385
cifar10,1,1.0,0.7,185,1.9219,0.3386
cifar10,1,1.0,0.7,186,1.9265,0.3392
cifar10,1,1.0,0.7,187,1.9214,0.3387
cifar10,1,1.0,0.7,188,1.9233,0.3389
cifar10,1,1.0,0.7,189,1.9199,0.3392
cifar10,1,1.0,0.7,190,1.9204,0.3391
cifar10,1,1.0,0.7,191,1.9216,0.3393
cifar10,1,1.0,0.7,192,1.9201,0.3396
cifar10,1,1.0,0.7,193,1.9216,0.3399
cifar10,1,1.0,0.7,194,1.921,0.3409
cifar10,1,1.0,0.7,195,1.9189,0.3407
cifar10,1,1.0,0.7,196,1.9163,0.3406
cifar10,1,1.0,0.7,197,1.9193,0.3411
cifar10,1,1.0,0.7,198,1.9167,0.3403
cifar10,1,1.0,0.7,199,1.9167,0.3415
cifar10,1,1.0,0.7,200,1.9175,0.3417
cifar10,1,0.1,0.4,1,2.3029,0.1225
cifar10,1,0.1,0.4,2,2.2987,0.1228
cifar10,1,0.1,0.4,3,2.2948,0.118
cifar10,1,0.1,0.4,4,2.2922,0.1176
cifar10,1,0.1,0.4,5,2.2894,0.1208
cifar10,1,0.1,0.4,6,2.2862,0.1262
cifar10,1,0.1,0.4,7,2.2832,0.1341
cifar10,1,0.1,0.4,8,2.2795,0.1402
cifar10,1,0.1,0.4,9,2.2769,0.1496
cifar10,1,0.1,0.4,10,2.2727,0.163
cifar10,1,0.1,0.4,11,2.269,0.1723
cifar10,1,0.1,0.4,12,2.2651,0.1807
cifar10,1,0.1,0.4,13,2.2608,0.1863
cifar10,1,0.1,0.4,14,2.2567,0.1915
cifar10,1,0.1,0.4,15,2.2523,0.1941
cifar10,1,0.1,0.4,16,2.2475,0.1973
cifar10,1,0.1,0.4,17,2.2425,0.1995
cifar10,1,0.1,0.4,18,2.2374,0.2015
cifar10,1,0.1,0.4,19,2.2312,0.2036
cifar10,1,0.1,0.4,20,2.2254,0.207
cifar10,1,0.1,0.4,21,2.2202,0.2106
cifar10,1,0.1,0.4,22,2.2145,0.2157
cifar10,1,0.1,0.4,23,2.2085,0.2198
cifar10,1,0.1,0.4,24,2.2023,0.2244
cifar10,1,0.1,0.4,25,2.1956,0.2288
cifar10,1,0.1,0.4,26,2.1886,0.2306
cifar10,1,0.1,0.4,27,2.1828,0.2337
cifar10,1,0.1,0.4,28,2.176,0.2362
cifar10,1,0.1,0.4,29,2.1682,0.241
cifar10,1,0.1,0.4,30,2.1608,0.2404
cifar10,1,0.1,0.4,31,2.1541,0.2409
cifar10,1,0.1,0.4,32,2.1462,0.2441
cifar10,1,0.1,0.4,33,2.1405,0.2469
cifar10,1,0.1,0.4,34,2.1325,0.2475
cifar10,1,0.1,0.4,35,2.1261,0.2483
cifar10,1,0.1,0.4,36,2.1194,0.2485
cifar10,1,0.1,0.4,37,2.1117,0.249
cifar10,1,0.1,0.4,38,2.1049,0.2507
cifar10,1,0.1,0.4,39,2.0992,0.2523
cifar10,1,0.1,0.4,40,2.0924,0.2544
cifar10,1,0.1,0.4,41,2.0874,0.2547
cifar10,1,0.1,0.4,42,2.0819,0.2549
